28.992886092096605,41.040973323119296
28.821245333522473,40.96064645791175
29.29221740090119,40.98115755280053
28.91337216650779,41.08226926196682
29.165912992361196,41.17427100988661
29.215952283755595,41.09869877132279
28.834292991104274,41.03440120298255
28.780905496694768,41.121612916118444
29.172784705138554,41.030660707358805
29.352129576521083,41.048007902969246
29.194412255832738,40.95133750298874
29.185875668526148,41.07013009919254
28.965049056163142,41.035464899615846
29.123266490552147,41.065303323147795
28.873127627041182,41.033099684871836
28.818397010581048,41.089276522165655
28.605540364112287,40.98602395729877
29.22207270179277,41.014604570831686
29.40434836516132,41.01707786783634
28.81456533399104,41.003893034917866
29.277437004569652,41.00130922072665
28.929448228112314,41.03968758233042
29.077676627726778,41.143617665210726
28.678014280845908,41.05349957509713
29.06674052058217,41.005355912347106
28.89050583245991,40.98053635508217
28.879147034686877,41.06407341556184
29.201573330956368,41.10288146521638
28.890853273341385,41.041740443274485
29.312009160883342,40.87015769236221
29.033091401441375,40.999880556362506
28.865413477228685,41.02748485774164
28.524154762829124,41.07109088532496
28.75218041497942,41.04152661931106
29.17888315069385,41.05474325607491
28.942912931403768,41.03927869105964
28.771458589999572,41.032153264863226
29.114384355631188,41.03909763149294
28.675510153538788,40.99423698209661
29.03759413374268,40.992210210628386
28.983644483898058,41.10079380787892
29.386600461447532,41.104860169835135
28.814234305007187,40.99478224701555
28.96619320734302,41.08823806355874
29.078046695834807,41.041565659424734
28.99429050358438,41.12331978810293
28.886366233487678,41.00187057342996
28.707806173364812,41.05644054614971
29.255754892795846,41.02161796931475
28.86138356155875,41.03221255823676
28.847092782581303,41.19090468299359
28.747187727339693,41.01676852360007
28.776923566460916,41.10060003610513
29.05294099907847,41.02061269983997
28.45660177066443,41.0969331954455
29.143785861212173,40.903368602177245
29.100876431345004,40.98675299026546
29.384763545785464,41.03420661582259
28.56203043219477,41.03410457187793
28.848901164535103,41.031781899527296
29.04563560037285,41.140498213781555
28.816287152940095,40.98042564961999
28.894375446292706,40.979799809318195
29.08174729073301,41.06192333004354
28.862679681574683,41.030865850032576
29.104986402433063,40.989915628754
29.13023381582834,40.9721407519878
28.838922484372212,40.99366251920993
28.71087960748789,40.9757363868044
28.82636041323236,41.04238320968166
28.73160085739487,40.976765818583864
29.087730741880062,41.03315705861089
28.89639919829449,41.0106381092404
29.276211117075576,40.940251096713354
29.09239407085332,40.998683609424724
29.577262995547127,41.06627801780434
28.865214691914915,41.043039370921925
29.20921000805534,41.00505923683969
28.744906895690175,41.061901979907844
28.94105184869968,41.02260765946709
29.1942603137444,41.04481803886033
28.88703419917122,41.077574068533636
29.113039537014483,41.00293211769913
28.432711930707548,41.12562519474173
28.6359778859604,40.99422672038887
29.35940539678996,41.04836171400582
28.917338764616936,41.0613933897082
28.841145381992927,41.0303179775649
28.808230470410223,41.09726442229343
28.96018115867827,41.007797171728086
29.192798145160754,41.10314679338516
29.056070082847935,40.99765746863338
29.124617735205863,40.96413826643766
29.12912082310725,41.037790107659085
29.29524437752382,40.90466708546388
29.205451823455224,40.91206027552252
29.068085509478607,40.978959726512244
28.57711401400022,41.09539984047792
28.628112044466015,41.10633470947306
29.135147235006336,40.95387745781103
28.98365179102514,41.09391282859479
28.65692601492528,41.067154449210776
28.61365318203462,41.0273066635136
29.098926475903326,41.06989639712054
28.977805892601992,41.04839358783632
28.93020228245989,41.010006880797675
28.800835308640607,41.01713732298867
28.87034458806836,41.050413917291436
28.64059231230684,41.0105596686919
29.315978107059365,41.03199811390271
29.14396803758611,41.003393560351086
28.59108128066252,41.02813298747561
28.67654372539796,40.97632473291212
29.140370578128334,40.92914063103226
28.871680517800794,41.16381762901307
28.934975600908874,41.0074961789873
28.854606184704316,41.05231177626947
28.95271231081937,41.11611702094833
29.023994328896528,41.05573523962312
28.86012712737068,41.06798974881947
28.90424420892768,41.078649526362454
29.168077523223083,41.02115713679953
29.284578716189984,40.93988276909123
29.011444602303566,41.05007321696483
29.137225690761802,41.17237943500129
28.80631209712286,40.96823541695793
28.846400039365548,41.057278717320884
28.75911816295977,41.00556391029715
28.693603369199998,41.00386131215519
28.646863611865413,41.085402808641724
28.630710717285833,40.966831122002205
29.337517790262897,41.056419627618375
29.242763252679563,40.92406777279714
28.841960063978053,41.018327893743006
28.695411518648243,41.09010603691856
29.090898873357105,41.05728136578871
29.0798321972454,41.04945858379905
29.400058341004037,41.056992671197506
29.130139381556738,41.03734980600249
29.287220846939032,41.004111104170995
28.471695296922203,41.06619514578965
28.821182198023173,40.976855614647135
28.75116915300499,41.010224230962926
28.902786699421245,41.004516742613774
28.86477931781491,41.04588441379576
28.786758787103352,41.01369919474689
28.782368263415997,41.02618708327276
